 TimeStamp microcontroller.outputport_fsr.0 microcontroller.outputport_fsr.1 microcontroller.outputport_fsr.2 microcontroller.outputport_fsr.3 microcontroller.outputport_fsr.4 microcontroller.outputport_fsr.5 microcontroller.outputport_mems.0 microcontroller.outputport_mems.1 microcontroller.outputport_mems.2 microcontroller.outputport_mems.3 microcontroller.outputport_mems.4 microcontroller.outputport_mems.5 microcontroller.outputport_mems.6 microcontroller.outputport_mems.7 microcontroller.outputport_wrench.0 microcontroller.outputport_wrench.1 microcontroller.outputport_wrench.2 microcontroller.outputport_wrench.3 microcontroller.outputport_wrench.4 microcontroller.outputport_wrench.5
 11.413  1966 1966 1969 1973 1975 1976  11.5 29.457 -280 -980 -70 -21.838 27.267 1010.22  -3.06186 3.53553 -1.76777 0.132583 0.22964 0.22964 
 11.513  1967 1966 1969 1973 1974 1978  11.6 29.4766 -280 -1050 -70 -21.899 27.328 1010.22  -2.75568 4.41942 -2.47487 0.185616 0.22964 0.321496 
 11.6132  1967 1966 1969 1973 1974 1978  11.7 29.5156 -210 -1050 -70 -21.899 27.328 1010.22  -2.75568 4.41942 -2.47487 0.185616 0.22964 0.321496 
 11.6134  1967 1966 1969 1973 1974 1978  11.7 29.5156 -210 -1050 -70 -21.899 27.328 1010.22  -2.75568 4.41942 -2.47487 0.185616 0.22964 0.321496 
 11.713  1967 1966 1969 1972 1974 1977  11.8 29.5117 -210 -1050 -70 -21.899 27.267 1010.16  -1.83712 4.59619 -1.76777 0.212132 0.183712 0.22964 
 11.8131  1967 1966 1969 1972 1974 1976  11.9 29.5117 -210 -1050 -70 -21.899 27.267 1010.16  -1.22474 3.88909 -1.41421 0.185616 0.137784 0.183712 
 11.8133  1967 1966 1969 1972 1974 1976  11.9 29.5117 -210 -1050 -70 -21.899 27.267 1010.16  -1.22474 3.88909 -1.41421 0.185616 0.137784 0.183712 
 11.913  1967 1966 1969 1972 1974 1977  12 29.457 -280 -1050 -70 -21.899 27.328 1010.16  -1.83712 4.59619 -1.76777 0.212132 0.183712 0.22964 
 12.0129  1967 1966 1969 1973 1974 1976  12.1 29.4805 -210 -1050 -70 -21.899 27.328 1010.16  -1.53093 3.0052 -1.76777 0.132583 0.137784 0.22964 
 12.1131  1967 1966 1969 1973 1974 1976  12.2 29.5391 -280 -1050 -70 -21.899 27.328 1010.16  -1.53093 3.0052 -1.76777 0.132583 0.137784 0.22964 
 12.1133  1967 1966 1969 1973 1974 1976  12.2 29.5391 -280 -1050 -70 -21.899 27.328 1010.16  -1.53093 3.0052 -1.76777 0.132583 0.137784 0.22964 
 12.213  1967 1966 1969 1974 1973 1975  12.3 29.4883 -210 -1050 -70 -21.96 27.328 1010.22  -0.612372 0.707107 -1.41421 0.0265165 0.0459279 0.183712 
 12.313  1967 1965 1969 1974 1973 1975  12.4 29.4688 -210 -1050 -70 -21.96 27.267 1010.16  -1.53093 0.53033 -1.06066 0 0.0918559 0.137784 
 12.4131  1967 1966 1968 1974 1974 1975  12.5 29.4922 -210 -1050 -70 -21.96 27.267 1010.16  -0.918559 2.2981 -1.41421 0.106066 0.0918559 0.183712 
 12.4133  1967 1966 1968 1974 1974 1975  12.5 29.4922 -210 -1050 -70 -21.96 27.267 1010.16  -0.918559 2.2981 -1.41421 0.106066 0.0918559 0.183712 
 12.513  1967 1966 1968 1974 1974 1973  12.6 29.5117 -280 -1050 -70 -21.96 27.267 1010.16  0.306186 0.883883 -0.707107 0.053033 -1.38778e-17 0.0918559 
 12.6131  1967 1966 1968 1974 1975 1973  12.7 29.5117 -280 -1050 -70 -21.96 27.267 1010.16  -0.306186 1.59099 -1.06066 0.0795495 0.0459279 0.137784 
 12.713  1967 1966 1968 1975 1975 1973  12.8 29.4883 -280 -1050 -70 -22.021 27.267 1010.16  -0.612372 0.707107 -1.41421 0.0265165 0.0459279 0.183712 
 12.8132  1966 1966 1968 1975 1975 1973  12.9 29.5234 -210 -1050 -70 -22.021 27.267 1010.22  -1.53093 0.53033 -1.06066 1.38778e-17 0.0918559 0.137784 
 12.8134  1966 1966 1968 1975 1975 1973  12.9 29.5234 -210 -1050 -70 -22.021 27.267 1010.22  -1.53093 0.53033 -1.06066 1.38778e-17 0.0918559 0.137784 
 12.913  1966 1967 1967 1975 1975 1973  13 29.5234 -280 -1050 -70 -22.021 27.267 1010.22  -0.306186 1.59099 -1.06066 0.0795495 0.0459279 0.137784 
 13.0131  1966 1966 1967 1975 1975 1972  13.1 29.4922 -210 -1050 -70 -22.082 27.267 1010.22  -0.612372 0.707107 -0.353553 0.0265165 0.0459279 0.0459279 
 13.1131  1965 1967 1967 1976 1975 1973  13.2 29.4922 -350 -980 -70 -22.021 27.145 1010.16  -1.53093 0.53033 -1.06066 2.08167e-17 0.0918559 0.137784 
 13.2131  1966 1967 1967 1975 1975 1972  13.3 29.5156 -350 -980 -70 -22.021 27.084 1010.16  0.306186 0.883883 -0.707107 0.053033 0 0.0918559 
 13.3131  1966 1967 1967 1975 1975 1973  13.4 29.5 -210 -1050 -70 -22.021 27.084 1010.16  -0.306186 1.59099 -1.06066 0.0795495 0.0459279 0.137784 
 13.4131  1966 1966 1966 1975 1975 1974  13.5 29.4844 -280 -1050 -70 -22.143 27.084 1010.16  -1.53093 3.0052 -0.707107 0.132583 0.137784 0.0918559 
 13.5131  1966 1966 1967 1975 1975 1975  13.6 29.5195 -280 -1050 -70 -22.143 27.084 1010.16  -2.44949 2.82843 -1.41421 0.106066 0.183712 0.183712 
 13.6131  1966 1966 1967 1975 1975 1976  13.7 29.5195 -280 -980 -70 -22.143 27.084 1010.22  -2.44949 2.82843 -1.41421 0.106066 0.183712 0.183712 
 13.6132  1966 1966 1967 1975 1975 1976  13.7 29.5195 -280 -980 -70 -22.143 27.084 1010.22  -3.06186 3.53553 -1.76777 0.132583 0.22964 0.22964 
 13.6133  1966 1966 1967 1975 1975 1976  13.7 29.5195 -280 -980 -70 -22.143 27.084 1010.22  -3.06186 3.53553 -1.76777 0.132583 0.22964 0.22964 
 13.7131  1966 1966 1967 1975 1975 1977  13.8 29.5273 -280 -1050 -70 -22.204 26.962 1010.22  -3.67423 4.24264 -2.12132 0.159099 0.275568 0.275568 
 13.7133  1966 1966 1967 1975 1975 1977  13.8 29.5273 -280 -1050 -70 -22.204 26.962 1010.22  -3.67423 4.24264 -2.12132 0.159099 0.275568 0.275568 
 13.8131  1966 1966 1967 1975 1975 1978  13.9 29.5234 -210 -1050 -70 -22.204 26.962 1010.22  -4.28661 4.94975 -2.47487 0.185616 0.321496 0.321496 
 13.913  1966 1966 1967 1976 1974 1978  14 29.4883 -210 -1050 -70 -22.204 26.962 1010.22  -3.98042 3.35876 -2.47487 0.106066 0.275568 0.321496 
 14.0131  1966 1965 1967 1976 1975 1978  14.1 29.5039 -210 -1050 -70 -22.204 26.962 1010.22  -5.51135 3.88909 -2.47487 0.106066 0.367423 0.321496 
 14.1132  1967 1966 1967 1975 1975 1978  14.2 29.5195 -210 -1050 -70 -22.204 26.962 1010.22  -3.36805 5.12652 -2.82843 0.212132 0.275568 0.367423 
 14.1134  1967 1966 1967 1975 1975 1978  14.2 29.5195 -210 -1050 -70 -22.204 26.962 1010.22  -3.36805 5.12652 -2.82843 0.212132 0.275568 0.367423 
 14.2131  1967 1966 1967 1975 1975 1980  14.3 29.5039 -210 -1050 -70 -22.265 26.962 1010.22  -4.59279 6.54074 -3.53553 0.265165 0.367423 0.459279 
 14.3131  1966 1966 1967 1976 1975 1977  14.4 29.543 -210 -1050 -70 -22.265 26.962 1010.22  -3.98042 3.35876 -2.47487 0.106066 0.275568 0.321496 
 14.4132  1966 1966 1968 1975 1975 1977  14.5 29.5234 -280 -1050 -70 -22.265 26.962 1010.22  -3.98042 3.35876 -2.47487 0.106066 0.275568 0.321496 
 14.5133  1966 1967 1967 1975 1975 1976  14.6 29.4961 -210 -1050 -70 -22.265 26.962 1010.22  -2.1433 3.71231 -2.12132 0.159099 0.183712 0.275568 
 14.5135  1966 1967 1967 1975 1975 1976  14.6 29.4961 -210 -1050 -70 -22.265 26.962 1010.22  -2.1433 3.71231 -2.12132 0.159099 0.183712 0.275568 
 14.6133  1966 1967 1968 1975 1975 1975  14.7 29.4922 -210 -1050 -70 -22.265 26.962 1010.22  -1.83712 2.12132 -2.12132 0.0795495 0.137784 0.275568 
 14.7133  1966 1966 1968 1975 1975 1974  14.8 29.5273 -280 -1050 -70 -22.265 26.901 1010.22  -2.1433 1.23744 -1.41421 0.0265165 0.137784 0.183712 
 14.7135  1966 1966 1968 1975 1975 1974  14.8 29.5273 -280 -1050 -70 -22.265 26.901 1010.22  -2.1433 1.23744 -1.41421 0.0265165 0.137784 0.183712 
 14.8132  1966 1966 1968 1974 1975 1972  14.9 29.5625 -280 -1050 -70 -22.265 26.901 1010.22  -0.612372 0.707107 -0.353553 0.0265165 0.0459279 0.0459279 
 14.9132  1966 1966 1968 1974 1975 1973  15 29.5273 -280 -1050 -70 -22.265 26.84 1010.22  -1.22474 1.41421 -0.707107 0.053033 0.0918559 0.0918559 
 15.0132  1966 1967 1968 1973 1975 1973  15.1 29.4961 -280 -1050 -70 -22.265 26.84 1010.28  5.55112e-16 2.47487 -0.707107 0.132583 0.0459279 0.0918559 
 15.1133  1966 1967 1968 1974 1975 1972  15.2 29.5273 -280 -1050 -70 -22.326 26.84 1010.28  0.306186 0.883883 -0.707107 0.053033 -1.38778e-17 0.0918559 
 15.1135  1966 1967 1968 1974 1975 1972  15.2 29.5273 -280 -1050 -70 -22.326 26.84 1010.28  0.306186 0.883883 -0.707107 0.053033 -1.38778e-17 0.0918559 
 15.2131  1966 1967 1969 1973 1975 1971  15.3 29.5078 -210 -1050 -70 -22.326 26.84 1010.28  0.918559 0.176777 -0.353553 0.0265165 -0.0459279 0.0459279 
 15.3131  1967 1967 1969 1973 1975 1972  15.4 29.4844 -210 -1050 -70 -22.387 26.779 1010.34  1.22474 1.06066 -1.06066 0.0795495 -0.0459279 0.137784 
 15.4132  1967 1966 1969 1974 1975 1974  15.5 29.5156 -210 -1050 -70 -22.387 26.779 1010.34  -1.22474 1.41421 -1.76777 0.053033 0.0918559 0.22964 
 15.5132  1967 1967 1969 1975 1975 1975  15.6 29.4766 -280 -1050 -70 -22.387 26.718 1010.28  -1.22474 1.41421 -2.82843 0.053033 0.0918559 0.367423 
 15.6133  1967 1967 1968 1975 1975 1975  15.7 29.5273 -280 -1050 -70 -22.387 26.718 1010.28  -0.918559 2.2981 -2.47487 0.106066 0.0918559 0.321496 
 15.6134  1967 1967 1968 1975 1975 1975  15.7 29.5273 -280 -1050 -70 -22.387 26.718 1010.28  -0.918559 2.2981 -2.47487 0.106066 0.0918559 0.321496 
 15.7133  1967 1967 1968 1974 1975 1975  15.8 29.5273 -210 -1050 -70 -22.387 26.718 1010.28  -0.612372 3.18198 -2.12132 0.159099 0.0918559 0.275568 
 15.7135  1967 1967 1968 1974 1975 1975  15.8 29.5273 -210 -1050 -70 -22.387 26.718 1010.28  -0.612372 3.18198 -2.12132 0.159099 0.0918559 0.275568 
 15.8133  1967 1967 1968 1974 1975 1976  15.9 29.5117 -210 -1050 -70 -22.387 26.657 1010.28  -1.22474 3.88909 -2.47487 0.185616 0.137784 0.321496 
 15.8134  1967 1967 1968 1974 1975 1976  15.9 29.5117 -210 -1050 -70 -22.387 26.657 1010.28  -1.22474 3.88909 -2.47487 0.185616 0.137784 0.321496 
 15.9132  1967 1967 1968 1974 1975 1975  16 29.5273 -280 -1050 -70 -22.387 26.718 1010.22  -0.612372 3.18198 -2.12132 0.159099 0.0918559 0.275568 
 15.9134  1967 1967 1968 1974 1975 1975  16 29.5273 -280 -1050 -70 -22.387 26.718 1010.22  -0.612372 3.18198 -2.12132 0.159099 0.0918559 0.275568 
 16.0132  1967 1966 1968 1975 1975 1976  16.1 29.4766 -210 -1050 -70 -22.387 26.657 1010.22  -0.612372 3.18198 -2.12132 0.159099 0.0918559 0.275568 
 16.0133  1967 1966 1968 1975 1975 1976  16.1 29.4766 -210 -1050 -70 -22.387 26.657 1010.22  -2.44949 2.82843 -2.47487 0.106066 0.183712 0.321496 
 16.0134  1967 1966 1968 1975 1975 1976  16.1 29.4766 -210 -1050 -70 -22.387 26.657 1010.22  -2.44949 2.82843 -2.47487 0.106066 0.183712 0.321496 
 16.1132  1967 1966 1968 1974 1975 1976  16.2 29.4453 -210 -1050 -70 -22.387 26.657 1010.22  -2.1433 3.71231 -2.12132 0.159099 0.183712 0.275568 
 16.2131  1967 1966 1968 1974 1975 1975  16.3 29.5312 -210 -1050 -70 -22.448 26.657 1010.22  -1.53093 3.0052 -1.76777 0.132583 0.137784 0.22964 
 16.3133  1967 1966 1968 1975 1975 1976  16.4 29.5039 -210 -1050 -70 -22.387 26.657 1010.22  -2.44949 2.82843 -2.47487 0.106066 0.183712 0.321496 
 16.4132  1967 1966 1968 1974 1975 1974  16.5 29.4883 -210 -1050 -70 -22.448 26.657 1010.28  -0.918559 2.2981 -1.41421 0.106066 0.0918559 0.183712 
 16.5131  1967 1966 1968 1974 1976 1972  16.6 29.4961 -210 -1050 -70 -22.387 26.657 1010.28  -0.306186 1.59099 -1.06066 0.0795495 0.0459279 0.137784 
 16.6132  1967 1966 1968 1974 1976 1972  16.7 29.5195 -210 -1050 -70 -22.387 26.657 1010.34  -0.306186 1.59099 -1.06066 0.0795495 0.0459279 0.137784 
 16.6134  1967 1966 1968 1974 1976 1972  16.7 29.5195 -210 -1050 -70 -22.387 26.657 1010.34  -0.306186 1.59099 -1.06066 0.0795495 0.0459279 0.137784 
 16.7131  1967 1966 1968 1975 1975 1972  16.8 29.5352 -210 -1050 -70 -22.448 26.657 1010.34  1.11022e-16 8.32667e-17 -1.06066 1.38778e-17 -6.93889e-18 0.137784 
 16.8132  1967 1966 1968 1975 1976 1971  16.9 29.5273 -210 -1050 -70 -22.448 26.596 1010.34  2.22045e-16 1.11022e-16 -1.06066 1.38778e-17 0 0.137784 
 16.9133  1967 1966 1968 1974 1975 1972  17 29.5078 -210 -1050 -70 -22.448 26.596 1010.4  0.306186 0.883883 -0.707107 0.053033 -1.34336e-17 0.0918559 
 17.0134  1967 1966 1968 1974 1976 1971  17.1 29.5352 -210 -1050 -70 -22.448 26.596 1010.4  0.306186 0.883883 -0.707107 0.053033 -6.93889e-18 0.0918559 
 17.0136  1967 1966 1968 1974 1976 1971  17.1 29.5352 -210 -1050 -70 -22.448 26.596 1010.4  0.306186 0.883883 -0.707107 0.053033 -6.93889e-18 0.0918559 
 17.1132  1967 1966 1968 1974 1976 1971  17.2 29.5078 -280 -1050 -70 -22.448 26.596 1010.47  0.306186 0.883883 -0.707107 0.053033 -6.93889e-18 0.0918559 
 17.1134  1967 1966 1968 1974 1976 1971  17.2 29.5078 -280 -1050 -70 -22.448 26.596 1010.47  0.306186 0.883883 -0.707107 0.053033 -6.93889e-18 0.0918559 
 17.2131  1967 1966 1968 1975 1976 1970  17.3 29.5156 -210 -1050 -70 -22.448 26.596 1010.47  0.612372 -0.707107 -0.707107 -0.0265165 -0.0459279 0.0918559 
 17.3132  1967 1966 1967 1974 1976 1970  17.4 29.5312 -280 -1050 -70 -22.448 26.596 1010.53  1.22474 1.06066 0 0.0795495 -0.0459279 -2.77556e-17 
 17.3134  1967 1966 1967 1974 1976 1970  17.4 29.5312 -280 -1050 -70 -22.448 26.596 1010.53  1.22474 1.06066 0 0.0795495 -0.0459279 -2.77556e-17 
 17.4131  1967 1966 1967 1973 1976 1971  17.5 29.4922 -210 -1050 -70 -22.448 26.596 1010.53  0.918559 2.65165 -2.22045e-16 0.159099 -1.38778e-17 -2.77556e-17 
 17.5132  1967 1966 1968 1973 1975 1973  17.6 29.5234 -210 -1050 -70 -22.509 26.596 1010.53  5.55112e-16 2.47487 -0.707107 0.132583 0.0459279 0.0918559 
 17.6133  1967 1966 1968 1975 1975 1973  17.7 29.5039 -210 -1050 -70 -22.509 26.596 1010.53  -0.612372 0.707107 -1.41421 0.0265165 0.0459279 0.183712 
 17.6134  1967 1966 1968 1975 1975 1973  17.7 29.5039 -210 -1050 -70 -22.509 26.596 1010.53  -0.612372 0.707107 -1.41421 0.0265165 0.0459279 0.183712 
 17.7131  1967 1966 1968 1974 1974 1974  17.8 29.4961 -210 -1050 -70 -22.448 26.596 1010.53  -0.306186 1.59099 -1.06066 0.0795495 0.0459279 0.137784 
 17.8133  1967 1966 1968 1975 1974 1976  17.9 29.4883 -210 -1050 -70 -22.57 26.596 1010.59  -1.83712 2.12132 -2.12132 0.0795495 0.137784 0.275568 
 17.8135  1967 1966 1968 1975 1974 1976  17.9 29.4883 -210 -1050 -70 -22.57 26.596 1010.59  -1.83712 2.12132 -2.12132 0.0795495 0.137784 0.275568 
 17.9132  1967 1966 1968 1975 1975 1976  18 29.4922 -210 -1050 -70 -22.57 26.596 1010.59  -2.44949 2.82843 -2.47487 0.106066 0.183712 0.321496 
 18.0131  1967 1966 1968 1975 1975 1977  18.1 29.5 -210 -1050 -70 -22.509 26.535 1010.59  -3.06186 3.53553 -2.82843 0.132583 0.22964 0.367423 
 18.1132  1967 1966 1968 1976 1974 1977  18.2 29.4805 0 -1190 -70 -22.509 26.535 1010.53  -2.75568 1.94454 -2.82843 0.053033 0.183712 0.367423 
 18.2132  1967 1966 1968 1975 1974 1977  18.3 29.4805 -140 -1120 -70 -22.509 26.596 1010.47  -2.44949 2.82843 -2.47487 0.106066 0.183712 0.321496 
 18.3131  1967 1967 1968 1976 1975 1976  18.4 29.5 -210 -1050 -70 -22.448 26.596 1010.4  -1.83712 2.12132 -3.18198 0.0795495 0.137784 0.413351 
 18.4134  1967 1967 1968 1977 1974 1975  18.5 29.4922 -280 -1050 -70 -22.326 26.657 1010.4  -0.918559 -0.176777 -2.82843 -0.0265165 0.0459279 0.367423 
 18.4136  1967 1967 1968 1977 1974 1975  18.5 29.4922 -280 -1050 -70 -22.326 26.657 1010.4  -0.918559 -0.176777 -2.82843 -0.0265165 0.0459279 0.367423 
 18.5133  1967 1967 1968 1977 1974 1974  18.6 29.4805 -280 -1050 -70 -22.326 26.657 1010.4  -0.306186 -0.883883 -2.47487 -0.053033 6.93889e-18 0.321496 
 18.6134  1967 1967 1968 1977 1974 1975  18.7 29.4648 -210 -1050 -70 -22.326 26.718 1010.4  -0.918559 -0.176777 -2.82843 -0.0265165 0.0459279 0.367423 
 18.6135  1967 1967 1968 1977 1974 1975  18.7 29.4648 -210 -1050 -70 -22.326 26.718 1010.4  -0.918559 -0.176777 -2.82843 -0.0265165 0.0459279 0.367423 
 18.7132  1967 1967 1968 1977 1975 1973  18.8 29.4727 -210 -1050 -70 -22.387 26.779 1010.4  -0.306186 -0.883883 -2.47487 -0.053033 6.93889e-18 0.321496 
 18.8133  1967 1967 1968 1977 1975 1972  18.9 29.5352 -280 -1050 -70 -22.326 26.779 1010.4  0.306186 -1.59099 -2.12132 -0.0795495 -0.0459279 0.275568 
 18.9132  1967 1967 1956 1976 1975 1971  19 29.5117 -210 -1050 -70 -22.326 26.84 1010.4  4.89898 9.19239 2.82843 0.583363 -0.0918559 -0.367423 
 19.0133  1967 1967 1924 1976 1974 1972  19.1 29.4727 -210 -1050 -70 -22.265 26.84 1010.4  14.6969 37.4767 14.1421 2.28042 -0.0918559 -1.83712 
 19.0135  1967 1967 1924 1976 1974 1972  19.1 29.4727 -210 -1050 -70 -22.265 26.84 1010.4  14.6969 37.4767 14.1421 2.28042 -0.0918559 -1.83712 
 19.1133  1967 1967 1872 1976 1974 1972  19.2 29.4844 -280 -1050 -70 -22.265 26.84 1010.4  30.6186 83.4386 32.5269 5.03814 -0.0918559 -4.22537 
 19.2133  1967 1966 1809 1976 1974 1972  19.3 29.5 -280 -1050 -70 -22.265 26.901 1010.4  48.9898 138.946 55.1543 8.3527 -0.0459279 -7.16476 
 19.3133  1967 1966 1740 1975 1974 1973  19.4 29.5273 -280 -1050 -70 -22.204 26.901 1010.4  69.8105 201.525 79.5495 12.0915 1.47105e-15 -10.3338 
 19.3135  1967 1966 1740 1975 1974 1973  19.4 29.5273 -280 -1050 -70 -22.204 26.901 1010.4  69.8105 201.525 79.5495 12.0915 1.47105e-15 -10.3338 
 19.4133  1967 1966 1667 1974 1975 1974  19.5 29.4648 -280 -1050 -70 -22.204 26.901 1010.34  91.2435 268.347 105.005 16.069 0.0918559 -13.6406 
 19.5131  1967 1966 1592 1975 1975 1974  19.6 29.4922 -280 -1050 -70 -22.265 26.901 1010.4  113.901 333.754 131.168 19.9934 0.0918559 -17.0393 
 19.5132  1967 1966 1592 1975 1975 1974  19.6 29.4922 -280 -1050 -70 -22.265 26.901 1010.4  113.901 333.754 131.168 19.9934 0.0918559 -17.0393 
 19.6133  1967 1966 1515 1975 1975 1974  19.7 29.5234 -280 -1050 -70 -22.265 26.901 1010.47  137.478 401.813 158.392 24.077 0.0918559 -20.5757 
 19.7133  1967 1966 1438 1975 1975 1974  19.8 29.5234 -280 -980 -70 -22.265 26.901 1010.47  161.054 469.872 185.616 28.1605 0.0918559 -24.1122 
 19.8133  1967 1966 1370 1974 1975 1974  19.9 29.5312 -280 -1050 -70 -22.326 26.84 1010.53  182.181 530.86 210.011 31.8198 0.0918559 -27.2812 
 19.9134  1967 1966 1326 1975 1975 1973  20 29.5312 -210 -1050 -70 -22.326 26.84 1010.53  195.959 568.16 225.567 34.0737 0.0459279 -29.302 
 19.9135  1967 1966 1326 1975 1975 1973  20 29.5312 -210 -1050 -70 -22.326 26.84 1010.53  195.959 568.16 225.567 34.0737 0.0459279 -29.302 
 20.0133  1967 1966 1338 1976 1975 1972  20.1 29.4883 -280 -1050 -70 -22.326 26.84 1010.59  192.591 555.963 221.324 33.3578 4.0935e-15 -28.7509 
 20.0135  1967 1966 1338 1976 1975 1972  20.1 29.4883 -280 -1050 -70 -22.326 26.84 1010.59  192.591 555.963 221.324 33.3578 4.0935e-15 -28.7509 
 20.1134  1967 1966 1387 1975 1975 1972  20.2 29.5195 -210 -1050 -70 -22.326 26.84 1010.59  177.894 513.536 204.354 30.8122 3.76782e-15 -26.5463 
 20.1136  1967 1966 1387 1975 1975 1972  20.2 29.5195 -210 -1050 -70 -22.326 26.84 1010.59  177.894 513.536 204.354 30.8122 3.76782e-15 -26.5463 
 20.2133  1967 1966 1450 1977 1975 1973  20.3 29.5195 -280 -1050 -70 -22.387 26.84 1010.65  157.38 456.791 181.019 27.3915 0.0459279 -23.5151 
 20.3135  1967 1966 1519 1977 1975 1972  20.4 29.543 -280 -1050 -70 -22.448 26.84 1010.65  136.865 395.096 156.978 23.7058 2.92039e-15 -20.392 
 20.3136  1967 1966 1519 1977 1975 1972  20.4 29.543 -280 -1050 -70 -22.448 26.84 1010.65  136.865 395.096 156.978 23.7058 2.92039e-15 -20.392 
 20.4133  1967 1966 1591 1977 1975 1971  20.5 29.5195 -280 -1050 -70 -22.448 26.84 1010.71  115.432 330.749 131.875 19.8609 -0.0459279 -17.1311 
 20.5133  1967 1966 1667 1977 1975 1973  20.6 29.5195 -280 -1050 -70 -22.448 26.779 1010.71  90.9373 264.988 104.298 15.8834 0.0459279 -13.5487 
 20.6133  1967 1966 1744 1976 1974 1974  20.7 29.5625 -280 -1050 -70 -22.448 26.779 1010.77  67.6672 197.813 77.4282 11.8529 0.0459279 -10.0582 
 20.6135  1967 1966 1744 1976 1974 1974  20.7 29.5625 -280 -1050 -70 -22.448 26.779 1010.77  67.6672 197.813 77.4282 11.8529 0.0459279 -10.0582 
 20.7133  1967 1966 1821 1976 1975 1975  20.8 29.5508 -210 -1050 -70 -22.509 26.779 1010.77  42.8661 131.168 49.4975 7.82237 0.137784 -6.42991 
 20.8134  1967 1966 1889 1977 1974 1975  20.9 29.5078 -280 -1050 -70 -22.509 26.718 1010.83  22.3516 69.4732 25.4558 4.13657 0.0918559 -3.30681 
 20.8136  1967 1966 1889 1977 1974 1975  20.9 29.5078 -280 -1050 -70 -22.509 26.718 1010.83  22.3516 69.4732 25.4558 4.13657 0.0918559 -3.30681 
 20.9133  1967 1966 1939 1977 1974 1976  21 29.5586 -280 -1050 -70 -22.509 26.718 1010.89  6.42991 25.9862 7.42462 1.51144 0.137784 -0.964487 
 21.0134  1967 1966 1943 1976 1974 1977  21.1 29.5 -280 -1050 -70 -22.509 26.718 1010.89  4.89898 24.0416 6.01041 1.37886 0.183712 -0.780775 
 21.0137  1967 1966 1943 1976 1974 1977  21.1 29.5 -280 -1050 -70 -22.509 26.718 1010.89  4.89898 24.0416 6.01041 1.37886 0.183712 -0.780775 
 21.1134  1967 1966 1917 1976 1974 1976  21.2 29.5391 -280 -1050 -70 -22.509 26.718 1010.89  13.4722 46.3155 15.5563 2.7312 0.137784 -2.02083 
 21.1136  1967 1966 1917 1976 1974 1976  21.2 29.5391 -280 -1050 -70 -22.509 26.718 1010.89  13.4722 46.3155 15.5563 2.7312 0.137784 -2.02083 
 21.2134  1967 1966 1881 1976 1975 1974  21.3 29.5312 -210 -1050 -70 -22.509 26.718 1010.95  25.1073 77.4282 28.6378 4.61387 0.0918559 -3.72016 
 21.3134  1966 1966 1839 1976 1975 1974  21.4 29.5078 -210 -1050 -70 -22.509 26.718 1011.01  37.0485 114.375 43.8406 6.81474 0.137784 -5.69506 
 21.3136  1966 1966 1839 1976 1975 1974  21.4 29.5078 -210 -1050 -70 -22.509 26.718 1011.01  37.0485 114.375 43.8406 6.81474 0.137784 -5.69506 
 21.4135  1967 1966 1795 1976 1974 1976  21.5 29.543 -210 -1050 -70 -22.509 26.718 1011.01  50.8269 154.149 58.6899 9.20123 0.137784 -7.62404 
 21.4137  1967 1966 1795 1976 1974 1976  21.5 29.543 -210 -1050 -70 -22.509 26.718 1011.01  50.8269 154.149 58.6899 9.20123 0.137784 -7.62404 
 21.5134  1966 1966 1750 1975 1975 1973  21.6 29.5078 -210 -1050 -70 -22.448 26.718 1011.01  65.2177 193.217 76.014 11.5612 0.0918559 -9.87451 
 21.6134  1967 1965 1703 1975 1975 1973  21.7 29.5156 -210 -1050 -70 -22.448 26.718 1011.08  79.6084 234.759 92.631 14.0537 0.0918559 -12.0331 
 21.7135  1967 1965 1658 1975 1975 1972  21.8 29.5234 -210 -1050 -70 -22.448 26.718 1011.08  93.9992 273.827 108.894 16.4137 0.0459279 -14.1458 
 21.8133  1966 1965 1614 1974 1975 1972  21.9 29.5 -210 -1050 -70 -22.448 26.779 1011.08  106.859 313.425 125.158 18.7737 0.0918559 -16.2585 
 21.9134  1966 1965 1580 1974 1975 1972  22 29.5625 -210 -1050 -70 -22.387 26.779 1011.08  117.269 343.477 137.179 20.5768 0.0918559 -17.82 
 21.9136  1966 1965 1580 1974 1975 1972  22 29.5625 -210 -1050 -70 -22.387 26.779 1011.08  117.269 343.477 137.179 20.5768 0.0918559 -17.82 
 22.0134  1966 1966 1582 1974 1975 1971  22.1 29.5117 -210 -1050 -70 -22.387 26.718 1011.01  118.188 341.179 136.472 20.4707 2.49106e-15 -17.7282 
 22.1134  1967 1966 1608 1974 1975 1971  22.2 29.5039 -210 -1050 -70 -22.387 26.718 1011.01  111.146 318.375 126.926 19.1184 -0.0459279 -16.4881 
 22.2133  1967 1966 1644 1973 1975 1973  22.3 29.5547 -210 -1050 -70 -22.387 26.718 1011.01  99.2043 288.853 113.844 17.3153 0.0459279 -14.7888 
 22.3134  1967 1967 1687 1973 1974 1973  22.4 29.5508 -210 -1050 -70 -22.387 26.718 1010.95  87.5693 250.316 98.6414 15.0349 -0.0459279 -12.8139 
 22.4133  1967 1967 1731 1973 1975 1972  22.5 29.5234 -210 -1050 -70 -22.326 26.718 1010.95  74.0971 211.425 83.085 12.7014 -0.0459279 -10.7931 
